P_peak_W,P_mean_W,E_engine_J,M_peak_Nm,M_mean_Nm,F_kch_peak_N,F_chv1_peak_N,F_v1v2_peak_N,a_peak_m_s2,a_rms_m_s2,j_peak_m_s3,j_rms_m_s3,u1_peak_m,u2_peak_m,du1_peak_m_s,du2_peak_m_s,t_manoeuvre_s,distance_m,v_end_m_s,v_mean_m_s,settling_time_s,run_id,configuration,scenario,scale,wall_time_s,braking_time_s,braking_distance_m,mean_decel_m_s2
92300.00000000001,81253.15246686543,515602.59752968955,35499.915724069986,16515.27911907323,41619.36200329213,11478.443541270408,5695.528363674932,2.3749771320377704,0.9102662416454541,31.570570896215855,6.003763902117872,0.0573914971937709,0.037970071149355175,0.1500934704993249,0.12933545645605682,6.345631915511824,19.56897306908835,4.999999999999999,3.0838493960206024,6.345631915511824,15,compliant,start_off,full_scale,0.5860929489135742,,,
92300.00000000001,85554.53731365349,2236711.8605227824,35499.8934087768,10214.119589510836,5103.132646610226,0.0,0.0,0.577817293348744,0.5606779809899348,6.422499683487363,0.5971251931783728,0.0,0.0,0.0,0.0,26.14369653268909,193.8371816455874,0.0010000000000199897,7.414298874930725,0.0,15,rigid,braking,full_scale,,26.14369653268909,193.8371816455874,-0.559143593118387
92300.00000000001,85561.72410275564,2221055.6992978407,35499.98459197169,10260.223625226605,5103.132699322772,3632.851290154411,1816.6872022808986,0.6977276761390385,0.5644737472797988,8.840976307946342,0.748952402219824,0.018164256132386307,0.012111248014852456,0.04318104803729927,0.03800288274143438,25.958519683760187,191.48551101429985,0.0009999999999999224,7.376595877608088,25.958519683760187,15,compliant,braking,full_scale,,25.958519683760187,191.48551101429985,-0.5631322769567519
92300.00000000001,74118.92789514095,333194.5654433919,35499.98059483722,19492.774532553765,49636.4113206276,0.0,0.0,2.20750036459242,0.9853284210330129,19.248142457923507,5.5220769875901405,0.0,0.0,0.0,0.0,4.495404546525225,10.158806847981067,3.9999999999999996,2.259820399956194,0.0,16,rigid,start_off,full_scale,0.13749241828918457,,,
92300.00000000001,76062.72030872166,347293.0335382778,35499.97618419845,19470.2616165229,43129.11691723975,14758.65012468011,9368.081524758965,2.1470111816166764,0.9811106307458944,32.22735632975895,7.225356469083902,0.07379322022639137,0.062453524626782206,0.1482831930311341,0.1524691338972639,4.565877109426176,10.65234916884834,3.9999999999999996,2.3330345873552196,4.565877109426176,16,compliant,start_off,full_scale,0.47821831703186035,,,
92300.00000000001,86065.18990415562,2210051.443589801,35499.96821213374,10621.489082959373,5838.882836025872,0.0,0.0,0.5777108855265851,0.5411726870106752,6.246764003380786,0.6030596343327134,0.0,0.0,0.0,0.0,25.678807495236697,180.42969051767523,0.0009999999999887555,7.02640451018412,0.0,16,rigid,braking,full_scale,,25.678807495236697,180.42969051767523,-0.5396598743376197
92300.00000000001,86044.48686466902,2187549.307822166,35499.998761570016,10678.490360074355,5838.883404371006,4867.924046258335,3118.37110697131,0.7495485467234175,0.5464272777928606,9.536875072794675,0.8215631426328269,0.024339610676755698,0.020789140901379635,0.04795022528752375,0.05322326379674478,25.423468574607796,177.59262278184724,0.0010000000000197613,6.985381271750938,25.423468574607796,16,compliant,braking,full_scale,,25.423468574607796,177.59262278184724,-0.5450798750622315
92300.00000000001,77637.11261976593,432751.0876289952,35499.984928939404,17979.316343415583,49636.77589380738,0.0,0.0,2.207492958495834,0.9081034129781353,19.244295590252165,4.958602350022606,0.0,0.0,0.0,0.0,5.574023466694708,14.750058997937023,4.5,2.6462140239403773,0.0,17,rigid,start_off,full_scale,0.1467432975769043,,,
92300.00000000001,79463.59451348407,458946.7757475071,35499.934722777965,17836.461173876924,43128.91213667549,14758.649868016239,9368.081856381046,2.1469534001797683,0.8926471160147244,32.221856513415275,6.422989254429633,0.07379322114093632,0.06245349548571793,0.14828272232872267,0.1524693655396053,5.775560224243683,15.802272727476623,4.5,2.7360588721830843,5.775560224243683,17,compliant,start_off,full_scale,0.511458158493042,,,
92300.00000000001,86065.18990415562,2210051.443589801,35499.96821213374,10621.489082959373,5838.882836025872,0.0,0.0,0.5777108855265851,0.5411726870106752,6.246764003380786,0.6030596343327134,0.0,0.0,0.0,0.0,25.678807495236697,180.42969051767523,0.0009999999999887555,7.02640451018412,0.0,17,rigid,braking,full_scale,,25.678807495236697,180.42969051767523,-0.5396598743376197
92300.00000000001,86044.48686466902,2187549.307822166,35499.998761570016,10678.490360074355,5838.883404371006,4867.924046258335,3118.37110697131,0.7495485467234175,0.5464272777928606,9.536875072794675,0.8215631426328269,0.024339610676755698,0.020789140901379635,0.04795022528752375,0.05322326379674478,25.423468574607796,177.59262278184724,0.0010000000000197613,6.985381271750938,25.423468574607796,17,compliant,braking,full_scale,,25.423468574607796,177.59262278184724,-0.5450798750622315
92300.00000000001,80340.43339708785,549043.884408824,35499.97767133374,16589.851428149195,49636.74389626067,0.0,0.0,2.2074547311898414,0.837668529044004,19.24085226459215,4.477500801063359,0.0,0.0,0.0,0.0,6.833967171861504,20.742667599697175,5.0,3.0352308063347992,0.0,18,rigid,start_off,full_scale,0.1674182415008545,,,
92300.00000000001,82017.92984928808,591378.7424558229,35499.70328931093,16364.906372723293,43128.39596642561,14758.649356905808,9368.07360741955,2.146849100769032,0.8139156926978621,32.21257082497917,5.746757416039023,0.07379322227429384,0.062453517164746994,0.14827549129134152,0.15246887232060236,7.210359290249217,22.627434826720673,5.0,3.138184104693656,7.210359290249217,18,compliant,start_off,full_scale,0.5431423187255859,,,
92300.00000000001,86065.18990415562,2210051.443589801,35499.96821213374,10621.489082959373,5838.882836025872,0.0,0.0,0.5777108855265851,0.5411726870106752,6.246764003380786,0.6030596343327134,0.0,0.0,0.0,0.0,25.678807495236697,180.42969051767523,0.0009999999999887555,7.02640451018412,0.0,18,rigid,braking,full_scale,,25.678807495236697,180.42969051767523,-0.5396598743376197
92300.00000000001,86044.48686466902,2187549.307822166,35499.998761570016,10678.490360074355,5838.883404371006,4867.924046258335,3118.37110697131,0.7495485467234175,0.5464272777928606,9.536875072794675,0.8215631426328269,0.024339610676755698,0.020789140901379635,0.04795022528752375,0.05322326379674478,25.423468574607796,177.59262278184724,0.0010000000000197613,6.985381271750938,25.423468574607796,18,compliant,braking,full_scale,,25.423468574607796,177.59262278184724,-0.5450798750622315
92300.00000000001,74049.6910482716,300480.70642089867,35499.98361706523,19538.817701789263,44859.60072361631,0.0,0.0,2.29272899400587,1.0877605238594161,21.37015480902869,6.2887089998474535,0.0,0.0,0.0,0.0,4.057825254463532,9.139139240515668,4.0,2.252225937693216,0.0,19,rigid,start_off,full_scale,0.13294100761413574,,,
92300.00000000001,74954.16693642584,307486.8198861994,35499.9883306799,19484.240024607894,41179.920596710326,12671.793354370237,1499.9627184615583,2.387941703004458,1.0850074916758525,31.569596580573545,7.434094843103494,0.06335678862522924,0.009999705344225618,0.161823245190727,0.038098200736681326,4.102331230590577,9.405870204623506,4.0,2.2928110194850766,4.102331230590577,19,compliant,start_off,full_scale,0.5477001667022705,,,
92300.00000000001,85554.53731365349,2236711.8605227824,35499.8934087768,10214.119589510836,5103.132646610226,0.0,0.0,0.577817293348744,0.5606779809899348,6.422499683487363,0.5971251931783728,0.0,0.0,0.0,0.0,26.14369653268909,193.8371816455874,0.0010000000000199897,7.414298874930725,0.0,19,rigid,braking,full_scale,,26.14369653268909,193.8371816455874,-0.559143593118387
92300.00000000001,85546.4761834872,2212774.0271909004,35499.91938631535,10277.637799107993,5103.132719682277,3629.809924816778,405.93393874825045,0.6969911125904673,0.5665380325965339,8.841530689683708,0.7498803077820245,0.01814903983988457,0.002706226258422757,0.046633278149387676,0.009722603940506953,25.86633752680541,190.51643056781177,0.0009999999999781416,7.365419578881213,25.86633752680541,19,compliant,braking,full_scale,,25.86633752680541,190.51643056781177,-0.5651391606130436
92300.00000000001,77529.93421294705,388732.2539761966,35499.97358062041,18038.762123835706,44860.00418731536,0.0,0.0,2.2927284318121792,1.0048960404684093,21.369030554424313,5.657038126731197,0.0,0.0,0.0,0.0,5.013963418419625,13.208739030744399,4.5,2.6343907986765496,0.0,20,rigid,start_off,full_scale,0.142364501953125,,,
92300.00000000001,78427.89475704214,402303.77213501633,35499.97614390099,17919.515353120238,41180.17224296431,12671.776763714379,1499.9614878747734,2.387890685326454,0.994490240441559,31.561363244061624,6.647224189924813,0.06335683400464902,0.009999690077305824,0.16182635270956117,0.038098033143916014,5.129600550687903,13.778817830977426,4.5,2.686138570911961,5.129600550687903,20,compliant,start_off,full_scale,0.5829453468322754,,,
92300.00000000001,85554.53731365349,2236711.8605227824,35499.8934087768,10214.119589510836,5103.132646610226,0.0,0.0,0.577817293348744,0.5606779809899348,6.422499683487363,0.5971251931783728,0.0,0.0,0.0,0.0,26.14369653268909,193.8371816455874,0.0010000000000199897,7.414298874930725,0.0,20,rigid,braking,full_scale,,26.14369653268909,193.8371816455874,-0.559143593118387
92300.00000000001,85546.4761834872,2212774.0271909004,35499.91938631535,10277.637799107993,5103.132719682277,3629.809924816778,405.93393874825045,0.6969911125904673,0.5665380325965339,8.841530689683708,0.7498803077820245,0.01814903983988457,0.002706226258422757,0.046633278149387676,0.009722603940506953,25.86633752680541,190.51643056781177,0.0009999999999781416,7.365419578881213,25.86633752680541,20,compliant,braking,full_scale,,25.86633752680541,190.51643056781177,-0.5651391606130436
92300.00000000001,80202.2303429332,490958.4245006497,35499.98534358968,16664.558365916753,44859.6179395071,0.0,0.0,2.2926724507338463,0.9295342488099314,21.365294160773658,5.119081920208227,0.0,0.0,0.0,0.0,6.121505878345054,18.476218639446987,5.0,3.0182473216655517,0.0,21,rigid,start_off,full_scale,0.15267062187194824,,,
92300.00000000001,81059.57800757214,513153.9854444108,35499.94307668178,16501.10592666936,41180.189990997955,12671.793368421942,1499.960909592511,2.387861650647835,0.9134051352940868,31.55892203764884,5.982268059181523,0.06335680423439909,0.009999750436081752,0.16181791886298538,0.03809799104985681,6.330578052065294,19.49097132959026,5.0,3.0788612430101714,6.330578052065294,21,compliant,start_off,full_scale,0.6181747913360596,,,
92300.00000000001,85554.53731365349,2236711.8605227824,35499.8934087768,10214.119589510836,5103.132646610226,0.0,0.0,0.577817293348744,0.5606779809899348,6.422499683487363,0.5971251931783728,0.0,0.0,0.0,0.0,26.14369653268909,193.8371816455874,0.0010000000000199897,7.414298874930725,0.0,21,rigid,braking,full_scale,,26.14369653268909,193.8371816455874,-0.559143593118387
92300.00000000001,85546.4761834872,2212774.0271909004,35499.91938631535,10277.637799107993,5103.132719682277,3629.809924816778,405.93393874825045,0.6969911125904673,0.5665380325965339,8.841530689683708,0.7498803077820245,0.01814903983988457,0.002706226258422757,0.046633278149387676,0.009722603940506953,25.86633752680541,190.51643056781177,0.0009999999999781416,7.365419578881213,25.86633752680541,21,compliant,braking,full_scale,,25.86633752680541,190.51643056781177,-0.5651391606130436
92300.00000000001,74118.92789514095,333194.5654433919,35499.98059483722,19492.774532553765,49636.4113206276,0.0,0.0,2.20750036459242,0.9853284210330129,19.248142457923507,5.5220769875901405,0.0,0.0,0.0,0.0,4.495404546525225,10.158806847981067,3.9999999999999996,2.259820399956194,0.0,22,rigid,start_off,full_scale,0.13920211791992188,,,
92300.00000000001,75783.32158091462,347536.6707673828,35499.89983609344,19410.31107393838,42139.37916348098,14938.544681674673,5498.924633005525,2.1777336979041024,0.9809492116805192,32.21379750355652,7.229394558865879,0.07468994225397758,0.03665930087840681,0.15965763710312977,0.10937281570725292,4.5859255508656265,10.681422340186765,4.0,2.3291748353485815,4.5859255508656265,22,compliant,start_off,full_scale,0.5167293548583984,,,
92300.00000000001,86065.18990415562,2210051.443589801,35499.96821213374,10621.489082959373,5838.882836025872,0.0,0.0,0.5777108855265851,0.5411726870106752,6.246764003380786,0.6030596343327134,0.0,0.0,0.0,0.0,25.678807495236697,180.42969051767523,0.0009999999999887555,7.02640451018412,0.0,22,rigid,braking,full_scale,,25.678807495236697,180.42969051767523,-0.5396598743376197
92300.00000000001,86044.24551125582,2187161.9477511183,35499.94466541549,10687.578013041026,5838.883294804905,4875.03993686548,1920.1468502247644,0.7489020187274491,0.5465233786004221,9.533039003196421,0.8162964307293926,0.024375199358448486,0.012801034925337131,0.051856413357662,0.03783532931595958,25.419038016493573,177.33784560914592,0.0010000000000036397,6.976575744441462,25.419038016493573,22,compliant,braking,full_scale,,25.419038016493573,177.33784560914592,-0.5451748899190116
92300.00000000001,77637.11261976593,432751.0876289952,35499.984928939404,17979.316343415583,49636.77589380738,0.0,0.0,2.207492958495834,0.9081034129781353,19.244295590252165,4.958602350022606,0.0,0.0,0.0,0.0,5.574023466694708,14.750058997937023,4.5,2.6462140239403773,0.0,23,rigid,start_off,full_scale,0.14870262145996094,,,
92300.00000000001,79218.75505658497,458699.9861783902,35499.93109394535,17800.181155768267,42139.63302114426,14938.533473944737,5498.924537555378,2.1777032123006848,0.8933286011782837,32.20984637111471,6.432477355935965,0.0746898701175493,0.03665930174591345,0.15965824251320035,0.10937270606686762,5.790295313915834,15.808968161648163,4.5,2.7302524950906895,5.790295313915834,23,compliant,start_off,full_scale,0.549027681350708,,,
92300.00000000001,86065.18990415562,2210051.443589801,35499.96821213374,10621.489082959373,5838.882836025872,0.0,0.0,0.5777108855265851,0.5411726870106752,6.246764003380786,0.6030596343327134,0.0,0.0,0.0,0.0,25.678807495236697,180.42969051767523,0.0009999999999887555,7.02640451018412,0.0,23,rigid,braking,full_scale,,25.678807495236697,180.42969051767523,-0.5396598743376197
92300.00000000001,86044.24551125582,2187161.9477511183,35499.94466541549,10687.578013041026,5838.883294804905,4875.03993686548,1920.1468502247644,0.7489020187274491,0.5465233786004221,9.533039003196421,0.8162964307293926,0.024375199358448486,0.012801034925337131,0.051856413357662,0.03783532931595958,25.419038016493573,177.33784560914592,0.0010000000000036397,6.976575744441462,25.419038016493573,23,compliant,braking,full_scale,,25.419038016493573,177.33784560914592,-0.5451748899190116
92300.00000000001,80340.43339708785,549043.884408824,35499.97767133374,16589.851428149195,49636.74389626067,0.0,0.0,2.2074547311898414,0.837668529044004,19.24085226459215,4.477500801063359,0.0,0.0,0.0,0.0,6.833967171861504,20.742667599697175,5.0,3.0352308063347992,0.0,24,rigid,start_off,full_scale,0.15350675582885742,,,
92300.00000000001,81805.29308146916,590419.5591203602,35499.638590266644,16345.190683962297,42139.63055461812,14938.549934821596,5498.92515540502,2.1776684220203606,0.8151975201774371,32.2002796515757,5.759791890110859,0.07468997490015955,0.03665925548771293,0.15965040536208336,0.10937246754176587,7.217376001970516,22.597251863015277,5.0,3.13095118567597,7.217376001970516,24,compliant,start_off,full_scale,0.5741755962371826,,,
92300.00000000001,86065.18990415562,2210051.443589801,35499.96821213374,10621.489082959373,5838.882836025872,0.0,0.0,0.5777108855265851,0.5411726870106752,6.246764003380786,0.6030596343327134,0.0,0.0,0.0,0.0,25.678807495236697,180.42969051767523,0.0009999999999887555,7.02640451018412,0.0,24,rigid,braking,full_scale,,25.678807495236697,180.42969051767523,-0.5396598743376197
92300.00000000001,86044.24551125582,2187161.9477511183,35499.94466541549,10687.578013041026,5838.883294804905,4875.03993686548,1920.1468502247644,0.7489020187274491,0.5465233786004221,9.533039003196421,0.8162964307293926,0.024375199358448486,0.012801034925337131,0.051856413357662,0.03783532931595958,25.419038016493573,177.33784560914592,0.0010000000000036397,6.976575744441462,25.419038016493573,24,compliant,braking,full_scale,,25.419038016493573,177.33784560914592,-0.5451748899190116
92300.00000000001,74152.10726419951,367883.9402870736,35499.82948151086,19434.230742132553,51887.02531303661,0.0,0.0,2.028260789822582,0.8956002650089752,17.514127720126766,4.952537745247,0.0,0.0,0.0,0.0,4.9612068201423485,11.248700217613207,3.9999999999999996,2.2673314543915746,0.0,25,rigid,start_off,full_scale,0.14712047576904297,,,
92300.00000000001,76660.74407113047,392494.3225653942,35499.92557624876,19351.12992283587,45285.900024190225,17279.00416309107,8581.07686169544,1.985146178013565,0.8892162048997458,32.83187778290073,7.068596043568965,0.08639287094339385,0.05720675373525644,0.15737045146866574,0.14539482224812178,5.119886681522609,12.119411243832989,3.9999999999999996,2.367124909365811,5.119886681522609,25,compliant,start_off,full_scale,0.5170297622680664,,,
92300.00000000001,86276.22748567931,2161557.239717386,35499.934185186845,11051.646028740131,6574.63340700416,0.0,0.0,0.5773828461642552,0.5242885960774983,6.105314191330962,0.6110791214584026,0.0,0.0,0.0,0.0,25.053914649619742,166.3460726809808,0.0010000000000117283,6.639524139612464,0.0,25,rigid,braking,full_scale,,25.053914649619742,166.3460726809808,-0.5227751113106254
92300.00000000001,86265.48349748502,2151722.386507149,35499.71273607925,11097.702759642383,6574.6358591380695,6089.550062604824,3376.8427096724695,0.8009338948038476,0.5264723015262961,10.222769383539212,0.8863716812027503,0.03044775024779281,0.022511986154921993,0.057082502116949825,0.05865548320345362,24.943028187744176,164.67839364373413,0.0010000000000192307,6.602181220166905,24.943028187744176,25,compliant,braking,full_scale,,24.943028187744176,164.67839364373413,-0.5250989987786444
92300.00000000001,77718.3970021324,479879.4831633471,35499.96590969915,17908.502251628543,51886.068324623026,0.0,0.0,2.0281870590708877,0.8233530259950567,17.511819026900042,4.43876131102178,0.0,0.0,0.0,0.0,6.1745931680780854,16.414197214690862,4.5,2.658344743257807,0.0,26,rigid,start_off,full_scale,0.15597820281982422,,,
92300.00000000001,80051.18734507098,523299.4465726797,35499.90279311767,17685.358549768967,45285.88385555188,17278.991568654572,8581.073547536507,1.985063730359002,0.8039507145545597,32.822150904590956,6.2539519584987,0.0863927933303789,0.05720674391677495,0.15736869682547008,0.14539407971133997,6.537060397579486,18.15388050850337,4.5,2.777070957867607,6.537060397579486,26,compliant,start_off,full_scale,0.552217960357666,,,
92300.00000000001,86276.22748567931,2161557.239717386,35499.934185186845,11051.646028740131,6574.63340700416,0.0,0.0,0.5773828461642552,0.5242885960774983,6.105314191330962,0.6110791214584026,0.0,0.0,0.0,0.0,25.053914649619742,166.3460726809808,0.0010000000000117283,6.639524139612464,0.0,26,rigid,braking,full_scale,,25.053914649619742,166.3460726809808,-0.5227751113106254
92300.00000000001,86265.48349748502,2151722.386507149,35499.71273607925,11097.702759642383,6574.6358591380695,6089.550062604824,3376.8427096724695,0.8009338948038476,0.5264723015262961,10.222769383539212,0.8863716812027503,0.03044775024779281,0.022511986154921993,0.057082502116949825,0.05865548320345362,24.943028187744176,164.67839364373413,0.0010000000000192307,6.602181220166905,24.943028187744176,26,compliant,braking,full_scale,,24.943028187744176,164.67839364373413,-0.5250989987786444
92300.00000000001,80459.35282097277,611807.3389966033,35499.980966500065,16504.984306595627,51886.1636019445,0.0,0.0,2.0281474612352213,0.7573097480819413,17.506156989726236,3.999063830643854,0.0,0.0,0.0,0.0,7.60393065002541,23.213041210718114,5.0,3.052768676702162,0.0,27,rigid,start_off,full_scale,0.1629476547241211,,,
92300.00000000001,82587.53902745909,680866.2464645952,35499.96742736174,16185.089742823715,45285.906285046556,17278.96070573801,8581.07814201738,1.9849384990738486,0.728209513836428,32.8118627949375,5.566608373273974,0.08639288248723351,0.05720672916053923,0.15736514154139108,0.1453951745774574,8.24417647604462,26.275373494578293,4.999999999999999,3.1871435146928526,8.24417647604462,27,compliant,start_off,full_scale,0.588883638381958,,,
92300.00000000001,86276.22748567931,2161557.239717386,35499.934185186845,11051.646028740131,6574.63340700416,0.0,0.0,0.5773828461642552,0.5242885960774983,6.105314191330962,0.6110791214584026,0.0,0.0,0.0,0.0,25.053914649619742,166.3460726809808,0.0010000000000117283,6.639524139612464,0.0,27,rigid,braking,full_scale,,25.053914649619742,166.3460726809808,-0.5227751113106254
92300.00000000001,86265.48349748502,2151722.386507149,35499.71273607925,11097.702759642383,6574.6358591380695,6089.550062604824,3376.8427096724695,0.8009338948038476,0.5264723015262961,10.222769383539212,0.8863716812027503,0.03044775024779281,0.022511986154921993,0.057082502116949825,0.05865548320345362,24.943028187744176,164.67839364373413,0.0010000000000192307,6.602181220166905,24.943028187744176,27,compliant,braking,full_scale,,24.943028187744176,164.67839364373413,-0.5250989987786444
