response,term,coefficient,std_error,t_value,p_value,ci_low,ci_high,std_coefficient
j_rms_m_s3,x2^2,-0.008239883024939347,0.04231407021555201,-0.19473151561559968,0.8479113647305351,-0.09751476752723799,0.0810350014773593,-0.006019384185553616
j_rms_m_s3,x3^2,0.06062667586209146,0.04231407021555203,1.4327781646448383,0.17005476617998438,-0.02864820864020723,0.14990156036439015,0.04428888769445179
u1_peak_m,const,0.05784015213437169,0.0008290724074918324,69.76489823048598,2.4273146926397987e-22,0.05609096225389377,0.05958934201484962,3.0470158280183015
u1_peak_m,x1,0.016525517916462996,0.00038378594951137885,43.05920510509213,8.474343807954148e-19,0.01571580034163039,0.017335235491295602,0.7243524635709943
u1_peak_m,x2,0.015129798269903563,0.0003837859495113786,39.42249133707536,3.74499657601732e-18,0.014320080695070958,0.015939515844736168,0.6631747764600447
u1_peak_m,x3,-6.160846403668642e-09,0.00038378594951137874,-1.6052819055810644e-05,0.9999873785760032,-0.0008097237356790091,0.0008097114139862017,-2.7004444234296223e-07
u1_peak_m,x1x2,-0.004516534720055418,0.00047003987337621256,-9.608833156246842,2.7698209857090313e-08,-0.005508232167107287,-0.003524837273003549,-0.16164213788393758
u1_peak_m,x1x3,1.8813745907087547e-08,0.0004700398733762127,4.0025850938882614e-05,0.9999685299364767,-0.000991678633305962,0.0009917162607977763,6.733246390253581e-07
u1_peak_m,x2x3,5.935702730922612e-10,0.0004700398733762124,1.2628083418301345e-06,0.9999990071252,-0.0009916968534815955,0.0009916980406221416,2.124327031096276e-08
u1_peak_m,x1^2,-0.0011581159802719918,0.0006647367637847721,-1.7422174360841665,0.09953110408665473,-0.0025605879596635192,0.0002443559991195355,-0.029308007168824084
u1_peak_m,x2^2,0.0024084237569808203,0.0006647367637847718,3.623124051794762,0.002100769234343459,0.0010059517775892935,0.003810895736372347,0.06094907758597932
