response,term,coefficient,std_error,t_value,p_value,ci_low,ci_high,std_coefficient
a_peak_m_s2,x1^2,-0.004758395366833155,0.005588557923520227,-0.8514531712746115,0.40635230733752625,-0.016549221931499183,0.007032431197832873,-0.042284438479182264
a_peak_m_s2,x2^2,-0.04792328356352837,0.005588557923520226,-8.57525039900482,1.400310191721015e-07,-0.05971411012819439,-0.03613245699886234,-0.42585976560225464
a_peak_m_s2,x3^2,3.7612842968759355e-06,0.005588557923520228,0.0006730330701317498,0.9994708321925352,-0.011787065280369154,0.011794587848962906,3.342382929391025e-05
a_rms_m_s2,const,1.3226369987354307,4.02476056858746e-05,32862.50141333567,9.020650559245478e-68,1.3225520837099842,1.3227219137608772,16.54911297884455
a_rms_m_s2,x1,-0.002273424430711214,1.8631021155851364e-05,-122.0236084589067,1.8433684363827886e-26,-0.002312732449376769,-0.0022341164120456593,-0.02366814138118586
a_rms_m_s2,x2,-0.0030745425682438612,1.8631021155851354e-05,-165.0227619047201,1.0932524815606193e-28,-0.003113850586909416,-0.0030352345495783064,-0.03200841303746575
a_rms_m_s2,x3,-0.09594110502040541,1.863102115585136e-05,-5149.535509505534,4.3560133480346473e-54,-0.09598041303907097,-0.09590179700173986,-0.9988225723340974
a_rms_m_s2,x1x2,-0.00035669231504334073,2.2818247609417156e-05,-15.631889054273072,1.6058324822663866e-11,-0.0004048346093085438,-0.00030855002077813767,-0.003032017860020444
a_rms_m_s2,x1x3,0.00017081420776507474,2.2818247609417166e-05,7.485860031362757,8.90856015662275e-07,0.00012267191349987167,0.0002189565020302778,0.0014519845447918307
a_rms_m_s2,x2x3,0.00027904694284600567,2.281824760941715e-05,12.229113629691803,7.530194781862431e-10,0.00023090464858080263,0.0003271892371112087,0.0023720032050322947
a_rms_m_s2,x1^2,-7.496808756083181e-05,3.2269875238825194e-05,-2.3231601301834184,0.03283098115491377,-0.00014305157303443842,-6.884602087225194e-06,-0.00045060855933327264
a_rms_m_s2,x2^2,-0.0006174906796206454,3.226987523882518e-05,-19.135205049622183,6.155368286019991e-13,-0.000685574165094252,-0.0005494071941470389,-0.003711533728532199
a_rms_m_s2,x3^2,0.004517214803394002,3.22698752388252e-05,139.98240681014957,1.790057196334303e-27,0.004449131317920395,0.0045852982888676085,0.02715149500251863
j_peak_m_s3,const,29.861133668636928,0.0001830573180956569,163124.50099936975,1.337587125318968e-79,29.860747451455573,29.861519885818282,4801.964292073837
j_peak_m_s3,x1,-0.0010110974167254763,8.473907225170838e-05,-11.931891509528441,1.0977248001466437e-09,-0.001189881231413262,-0.0008323136020376905,-0.13528673450402484
j_peak_m_s3,x2,0.006845523011876644,8.473907225170831e-05,80.78354919372676,2.020971797224579e-23,0.006666739197188859,0.007024306826564429,0.915943843718074
j_peak_m_s3,x3,-0.0022549470082063486,8.473907225170835e-05,-26.61047552548451,2.6932825021750633e-15,-0.002433730822894134,-0.002076163193518563,-0.3017161473993614
j_peak_m_s3,x1x2,0.00027601020379035805,0.00010378374414676114,2.659474333476065,0.016512159351187602,5.7045643663668216e-05,0.0004949747639170479,0.03015377719332482
j_peak_m_s3,x1x3,-0.00014874255048472743,0.00010378374414676118,-1.433196997348542,0.16993676819082904,-0.00036770711061141737,7.022200964196249e-05,-0.01624994172277054
j_peak_m_s3,x2x3,-8.547607196057871e-05,0.00010378374414676112,-0.8235978829180277,0.42157258829364974,-0.0003044406320872685,0.00013348848816611107,-0.00933815632126977
j_peak_m_s3,x1^2,0.0026976269155165166,0.00014677237852620892,18.3796634121781,1.1848969845599422e-12,0.002387964264906293,0.0030072895661267403,0.20839316568802313
j_peak_m_s3,x2^2,0.0002168677246717426,0.00014677237852620887,1.477578593802082,0.15780769745207468,-9.279492593848107e-05,0.0005265303752819663,0.016753151230791956
j_peak_m_s3,x3^2,0.0008738904374861513,0.00014677237852620895,5.954052433170195,1.5700727274555102e-05,0.0005642277868759274,0.0011835530880963752,0.06750851783274163
j_rms_m_s3,const,7.15628745805557,0.002956825559605533,2420.260280423943,1.6348692203483558e-48,7.150049101428979,7.162525814682161,11.631784512222689
j_rms_m_s3,x1,-0.09326010068799045,0.0013687442673020124,-68.13551874947336,3.6225529951388376e-22,-0.0961478986652141,-0.09037230271076681,-0.12612582768904373
j_rms_m_s3,x2,-0.19728067382045866,0.0013687442673020113,-144.13260280485179,1.089757417995165e-27,-0.2001684717976823,-0.19439287584323503,-0.26680421840743096
j_rms_m_s3,x3,-0.7033982953321116,0.001368744267302012,-513.9004503146588,4.50796291473202e-37,-0.7062860933093352,-0.700510497354888,-0.9512823977172638
j_rms_m_s3,x1x2,-0.04023758547701401,0.001676362521624778,-24.002914022448202,1.4892077597673708e-14,-0.04377440123923368,-0.03670076971479434,-0.044431853658612276
j_rms_m_s3,x1x3,0.009096751895691329,0.0016763625216247786,5.426482505033873,4.535123285434344e-05,0.005559936133471659,0.012633567657910998,0.010044975219225183
j_rms_m_s3,x2x3,0.019404552494847,0.0016763625216247775,11.575391506629224,1.742513390512646e-09,0.01586773673262733,0.022941368257066667,0.02142723591738445
j_rms_m_s3,x1^2,-0.009102938251700448,0.002370734613535722,-3.839712045256847,0.001312665638783518,-0.01410475107024644,-0.0041011254331544565,-0.007107700486970372
j_rms_m_s3,x2^2,-0.07400241740321088,0.0023707346135357207,-31.214973190459077,1.8814181507211133e-16,-0.07900423022175687,-0.06900060458466489,-0.05778211426574614
j_rms_m_s3,x3^2,0.0571006846748314,0.002370734613535722,24.085650223696373,1.406818278451208e-14,0.05209887185628541,0.06210249749337739,0.04458500684587488
u1_peak_m,const,0.0025919993440169076,2.2067806733189424e-05,117.45613759244166,3.523339279851908e-26,0.0025454403416026125,0.002638558346431203,1.9252447248191062
u1_peak_m,x1,0.0007443177897366614,1.0215409515741407e-05,72.86225663197416,1.1625805785968925e-22,0.0007227651596064048,0.0007658704198669179,0.46000127183675493
u1_peak_m,x2,0.0013870437035129544,1.02154095157414e-05,135.77954964757842,3.0042835022729476e-27,0.0013654910733826978,0.001408596333643211,0.8572170066429021
u1_peak_m,x3,-1.1263428233567178e-08,1.0215409515741404e-05,-0.0011025919436916194,0.9991330944811909,-2.156389355849009e-05,2.1541366702022957e-05,-6.96099352202238e-06
u1_peak_m,x1x2,0.0002948492607344325,1.2511270413569125e-05,23.56669234921604,2.0166124823257072e-14,0.000268452787517401,0.000321245733951464,0.1487835946171844
u1_peak_m,x1x3,1.0001361116459108e-08,1.251127041356913e-05,0.0007993881345264591,0.9993714863780918,-2.6386471855915073e-05,2.640647457814799e-05,5.04677696754201e-06
u1_peak_m,x2x3,1.716745006600224e-08,1.2511270413569122e-05,0.001372158821488124,0.9989211494589652,-2.6379305766965508e-05,2.6413640667097515e-05,8.662850043675043e-06
u1_peak_m,x1^2,0.0001081798625511549,1.7693608301386697e-05,6.114064508971668,1.1463046172016965e-05,7.084961212881076e-05,0.00014551011297349905,0.03859992237716024
u1_peak_m,x2^2,0.00047951157511035697,1.769360830138669e-05,27.100835903142293,1.987983766556653e-15,0.00044218132468801285,0.0005168418255327011,0.17109570248767175
u1_peak_m,x3^2,8.09413983873083e-09,1.76936083013867e-05,0.00045746123124566226,0.9996403241120058,-3.7322156282505416e-05,3.733834456218288e-05,2.8880899098679335e-06
u2_peak_m,const,0.002098659435194959,1.8964026360538332e-05,110.66528780839474,9.685077976175072e-26,0.002058648836961056,0.002138670033428862,1.5735599935002638
u2_peak_m,x1,0.00023295407118171117,8.778638388601447e-06,26.53646965162485,2.8208842792343914e-15,0.00021443276315727546,0.00025147537920614687,0.14533199009955255
u2_peak_m,x2,0.0015580366341044986,8.77863838860144e-06,177.48044345094794,3.1747015878259786e-29,0.0015395153260800629,0.0015765579421289342,0.9720051833985378
u2_peak_m,x3,-1.0229105233585739e-08,8.778638388601443e-06,-0.0011652268587424267,0.9990838482223937,-1.853153712966928e-05,1.851107891920211e-05,-6.381585060924557e-06
u2_peak_m,x1x2,0.00018001675325506568,1.0751592344240946e-05,16.743264392040594,5.344921571196764e-12,0.00015733287624067417,0.0002027006302694572,0.091697651074292
u2_peak_m,x1x3,-2.0552491917052885e-08,1.075159234424095e-05,-0.001911576560848845,0.998497036399895,-2.2704429506308572e-05,2.2663324522474465e-05,-1.0469110226906556e-05
u2_peak_m,x2x3,1.524426977433312e-08,1.0751592344240941e-05,0.0014178615861025151,0.9988852159962067,-2.266863274461717e-05,2.2699121284165834e-05,7.76518688051518e-06
u2_peak_m,x1^2,-3.8961212713046974e-05,1.5205047710332283e-05,-2.5623867451972324,0.0201883082965025,-7.104105923400275e-05,-6.881366192091187e-06,-0.014033395171743453
u2_peak_m,x2^2,0.0004387047902597935,1.5205047710332276e-05,28.85257571153037,7.003404110676994e-16,0.00040662494373883774,0.0004707846367807493,0.15801658256368578
u2_peak_m,x3^2,2.1561829053746196e-08,1.5205047710332285e-05,0.001418070463474724,0.9988850517679138,-3.205828469190205e-05,3.210140835000954e-05,7.766330836911362e-06
t_manoeuvre_s,const,3.746646751763082,4.533891147419182e-05,82636.45133817953,1.4035574885298047e-74,3.746551095021372,3.7467424085047925,6.09287862842994
t_manoeuvre_s,x1,0.004844390279698109,2.0987837772307576e-05,230.81893105206123,3.651055664306898e-31,0.0048001098126210584,0.004888670746775159,0.0065549363885862525
t_manoeuvre_s,x2,0.004884085637339063,2.098783777230756e-05,232.7102815604654,3.1782351657544744e-31,0.004839805170262013,0.004928366104416114,0.0066086481106473515
t_manoeuvre_s,x3,0.738476535232198,2.098783777230757e-05,35185.92735677526,2.8240692336950022e-68,0.738432254765121,0.7385208156992751,0.9992313652343243
t_manoeuvre_s,x1x2,1.8612304015579886e-05,2.570474667323238e-05,0.7240804296648369,0.4788633371445984,-3.5619970939861415e-05,7.284457897102119e-05,2.056287642889516e-05
