response,term,coefficient,std_error,t_value,p_value,ci_low,ci_high,std_coefficient
a_rms_m_s2,x2x3,8.70551936568108e-05,2.994105618024418e-07,290.7552530302919,7.218991670560189e-33,8.642349258935222e-05,8.768689472426938e-05,0.0007383175265350445
a_rms_m_s2,x1^2,1.5873423910365376e-06,4.234304772187611e-07,3.748767451655241,0.001599198474612155,6.939821740710577e-07,2.4807026080020176e-06,9.519280163006455e-06
a_rms_m_s2,x2^2,1.5873423910222418e-06,4.2343047721876093e-07,3.7487674516214806,0.0015991984747293858,6.939821740567623e-07,2.4807026079877214e-06,9.519280162920725e-06
a_rms_m_s2,x3^2,0.004551100521703366,4.2343047721876114e-07,10748.164732015937,1.6086611138675283e-59,0.0045502071614864,0.004551993881920332,0.02729291497583521
j_peak_m_s3,const,29.700375698280652,8.161762564934184e-05,363896.5904973022,1.5941260025649635e-85,29.70020350014263,29.700547896418673,535.7061495055542
j_peak_m_s3,x1,-0.0470421933139021,3.778161916093621e-05,-1245.1079217520867,1.3200522808423625e-43,-0.047121905562563605,-0.0469624810652406,-0.7059953320989683
j_peak_m_s3,x2,-0.04704219331390234,3.778161916093618e-05,-1245.107921752094,1.3200522808422315e-43,-0.04712190556256384,-0.046962481065240834,-0.7059953320989718
j_peak_m_s3,x3,-0.003608860360685542,3.7781619160936195e-05,-95.518943889437,1.1779221299029804e-24,-0.0036885726093470457,-0.0035291481120240382,-0.05416070955365178
j_peak_m_s3,x1x2,0.00020572213650402367,4.627284430022681e-05,4.445850252239958,0.00035455563293298293,0.00010809496876875583,0.0003033493042392915,0.0025208654370101956
j_peak_m_s3,x1x3,-7.264342819823062e-05,4.6272844300226826e-05,-1.56989329912176,0.134864852532735,-0.0001702705959334985,2.498373953703724e-05,-0.0008901536338422662
j_peak_m_s3,x2x3,-7.264342820035121e-05,4.62728443002268e-05,-1.569893299167589,0.13486485252208044,-0.00017027059593561903,2.4983739534916596e-05,-0.0008901536338682514
j_peak_m_s3,x1^2,0.00011028242649781772,6.543968397895933e-05,1.6852530420727057,0.11020658771969528,-2.7783238169471112e-05,0.00024834809116510657,0.0009555643814671782
j_peak_m_s3,x2^2,0.00011028242649514963,6.54396839789593e-05,1.6852530420319352,0.11020658772767629,-2.778323817213909e-05,0.00024834809116243834,0.0009555643814440599
j_peak_m_s3,x3^2,-0.0016015436706763064,6.543968397895933e-05,-24.473585037349,1.0799524176154831e-14,-0.0017396093353435952,-0.0014634780060090175,-0.013876898937227884
j_rms_m_s3,const,7.372759106989322,3.0000346762101046e-05,245755.79627310205,1.2606204020645592e-82,7.372695811790383,7.372822402188261,12.114930635794089
j_rms_m_s3,x1,-0.013167144268312675,1.3887462016249764e-05,-948.1317934771491,1.356170252009357e-41,-0.013196444252011125,-0.013137844284614224,-0.01800246852331685
j_rms_m_s3,x2,-0.013167144268313849,1.3887462016249754e-05,-948.1317934772344,1.3561702520072757e-41,-0.0131964442520123,-0.013137844284615398,-0.01800246852331845
j_rms_m_s3,x3,-0.7303666364762882,1.3887462016249761e-05,-52591.800836011935,3.0446801808285232e-71,-0.7303959364599867,-0.7303373364925897,-0.9985766173525871
