response,term,coefficient,std_error,t_value,p_value,ci_low,ci_high,std_coefficient
P_mean_W,const,77531.56482575514,4.859811480257455,15953.61571960561,1.952284144752122e-62,77521.31151978875,77541.81813172152,30.159581476215926
P_mean_W,x1,92.98840876050478,2.249655574763874,41.33450907046735,1.6873489717792134e-18,88.24205038410871,97.73476713690086,0.030097134957395154
P_mean_W,x2,92.98840876049806,2.2496555747638722,41.33450907046439,1.6873489717812523e-18,88.24205038410199,97.73476713689413,0.03009713495739298
P_mean_W,x3,3077.734503711275,2.249655574763873,1368.0914261883481,2.661702990724947e-44,3072.988145334879,3082.480862087671,0.9961563162114593
P_mean_W,x1x2,2.469668040855981,2.755254127589552,0.8963485495316478,0.38258432455348224,-3.343410038421626,8.282746120133588,0.0006526634492774049
P_mean_W,x1x3,35.29698813952809,2.755254127589553,12.81079221915832,3.677651203224999e-10,29.48391006025048,41.1100662188057,0.009327996170798512
P_mean_W,x2x3,35.296988139521105,2.7552541275895512,12.810792219155793,3.6776512032362174e-10,29.4839100602435,41.11006621879871,0.009327996170796667
P_mean_W,x1^2,0.43465603768750166,3.896517755021595,0.11154986709026116,0.9124868156845909,-7.786277821160633,8.655589896535636,8.122344935974638e-05
P_mean_W,x2^2,0.4346560376791262,3.896517755021593,0.11154986708811172,0.9124868156862698,-7.786277821169005,8.655589896527257,8.122344935818127e-05
P_mean_W,x3^2,-403.2187246257789,3.8965177550215953,-103.48181375694622,3.0263024798364347e-25,-411.43965848462705,-394.9977907669308,-0.07534881106170176
E_engine_J,const,388609.36761167046,637.2334463908667,609.8383093553206,2.4566235611098224e-38,387264.9225597587,389953.8126635822,4.057798125481849
E_engine_J,x1,43629.08854535038,294.9817664579995,147.90435717172517,7.026762251787775e-28,43006.731419300544,44251.445671400215,0.3790555769860562
E_engine_J,x2,43629.088545350336,294.9817664579993,147.90435717172514,7.026762251787775e-28,43006.7314193005,44251.44567140017,0.3790555769860558
E_engine_J,x3,96010.33288223055,294.9817664579994,325.47887293196766,1.0609614230462164e-33,95387.9757561807,96632.69000828039,0.8341510982854513
E_engine_J,x1x2,2880.7622987675345,361.2774056234664,7.973823587988082,3.816386798240924e-07,2118.5336004639885,3642.9909970710805,0.02043565422092691
E_engine_J,x1x3,12169.460342445765,361.2774056234665,33.68453203278679,5.2579793549395324e-17,11407.231644142219,12931.689040749312,0.08632815130908264
